timestamp_sec,scenario,t_pa,t_quiet,t_charge,t_emmc,t_battery,soc,screen_state,cpu0_freq,cpu4_freq,gpu_freq,cpu2_on,cpu3_on,cpu6_on,chg_limit,restrict_chg,restrict_cur
1784193904,gaming,38437,37447,39427,41162,36300,87,1,1516800,2400000,1260000000,1,1,1,0,1,1500000
1784193906,gaming,38437,37447,39427,41104,36300,87,1,1900800,2400000,1260000000,1,1,1,0,1,1500000
1784193908,gaming,38437,37447,39427,41162,36300,87,1,691200,2400000,1260000000,1,1,1,0,1,1500000
1784193910,gaming,38437,37447,39427,41046,36300,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193912,gaming,38437,37447,39270,40755,36300,87,1,1190400,2400000,320000000,1,1,1,0,1,1500000
1784193914,gaming,38385,37447,39166,40523,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193916,gaming,38333,37395,39062,40348,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193918,gaming,38333,37395,39010,40232,36200,87,1,1190400,2400000,320000000,1,1,1,0,1,1500000
1784193920,gaming,38281,37395,38958,40174,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193922,gaming,38229,37343,38906,40058,36200,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193924,gaming,38177,37343,38854,40000,36200,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193927,gaming,38177,37343,38802,40000,36200,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193929,gaming,38125,37291,38750,39947,36200,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193931,gaming,38072,37291,38697,39895,36100,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193933,gaming,38072,37239,38697,39843,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193935,gaming,38020,37239,38645,39791,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193937,gaming,38020,37187,38645,39739,36200,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193939,gaming,37968,37187,38593,39739,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193941,gaming,37968,37187,38593,39739,36100,87,1,1190400,2400000,320000000,1,1,1,0,1,1500000
1784193943,gaming,37916,37135,38541,39687,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193945,gaming,37916,37135,38541,39635,36000,87,1,1900800,300000,320000000,1,1,1,0,1,1500000
1784193947,gaming,37916,37135,38489,39531,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193949,gaming,37864,37083,38437,39583,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193952,gaming,37916,37083,38489,39635,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193954,gaming,37968,37083,38541,39739,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193956,gaming,37968,37135,38541,39791,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193958,gaming,37968,37083,38593,39791,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193960,gaming,38020,37083,38593,39843,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193962,gaming,37968,37135,38593,39895,36000,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193964,gaming,37968,37083,38593,39843,36000,87,1,1900800,300000,320000000,1,1,1,0,1,1500000
1784193966,gaming,37916,37083,38593,39739,36000,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193968,gaming,37864,37083,38541,39791,36000,87,1,1900800,300000,320000000,1,1,1,0,1,1500000
1784193970,gaming,37864,37031,38489,39583,36100,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193972,gaming,37812,37031,38541,39947,36300,86,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193975,gaming,37864,37031,38645,40465,36200,86,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193977,gaming,37864,37031,38750,40813,36100,86,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193979,gaming,37916,36979,38854,40930,36200,86,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193981,gaming,37968,37031,38958,41046,36000,86,1,1190400,1056000,320000000,1,1,1,0,1,1500000
1784193983,gaming,38020,37031,38958,40639,36000,86,1,1900800,300000,320000000,1,1,1,0,1,1500000
1784193985,gaming,38020,37031,38854,40465,36100,86,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193987,gaming,38020,37031,38906,40930,36200,86,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193989,gaming,38072,37031,39010,41279,36100,86,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193991,gaming,38125,37083,39166,41686,36300,86,1,1900800,2400000,320000000,1,1,1,0,1,1500000
